latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
21.96575,96.86672,319.25,1.55,1.23,2022-02-20,0637,A,55,6.1NRT,303.64,19.08,D
22.20511,98.16876,323.64,1.28,1.12,2022-02-20,0637,A,73,6.1NRT,299.52,21.1,D
22.01206,97.0066,318.81,1.51,1.21,2022-02-20,0637,A,68,6.1NRT,302.11,17.61,D
22,96.9357,317.4,1.53,1.22,2022-02-20,0637,A,65,6.1NRT,304.34,13.67,D
21.64259,94.90985,322.05,2.16,1.43,2022-02-20,0637,A,72,6.1NRT,310.6,18.77,D
21.99147,96.93079,316.95,1.53,1.22,2022-02-20,0637,A,62,6.1NRT,305.19,12.82,D
21.97322,96.82829,319.92,1.56,1.23,2022-02-20,0637,A,62,6.1NRT,301.67,19.58,D
22.0148,96.9995,320.53,1.51,1.21,2022-02-20,0637,A,71,6.1NRT,302.69,21.52,D
22.0333,96.8495,316.35,1.55,1.23,2022-02-20,0637,A,62,6.1NRT,301.66,12.25,D
22.14491,97.4355,319.99,1.41,1.18,2022-02-20,0637,A,61,6.1NRT,305.28,10.81,D
22.18072,97.29685,320.89,1.44,1.19,2022-02-20,0637,A,72,6.1NRT,303.81,18.16,D
22.57594,99.46234,326.8,1.09,1.04,2022-02-20,0637,A,82,6.1NRT,298.78,23.67,D
22.11393,96.65379,320.38,1.59,1.24,2022-02-20,0637,A,58,6.1NRT,307.71,16.63,D
22.18064,96.97605,318.15,1.51,1.21,2022-02-20,0637,A,43,6.1NRT,302.6,16.51,D
22.21434,96.89062,313.35,1.53,1.22,2022-02-20,0637,A,42,6.1NRT,300.85,9.44,D
22.37223,97.62386,324.31,1.36,1.16,2022-02-20,0637,A,77,6.1NRT,305.13,18.79,D
22.85052,100.47719,304.55,1.02,1.01,2022-02-20,0637,A,19,6.1NRT,291.74,2.88,D
22.33994,97.21011,335.43,1.45,1.19,2022-02-20,0637,A,86,6.1NRT,303.84,51.83,D
22.33752,97.19616,324.09,1.45,1.19,2022-02-20,0637,A,69,6.1NRT,304.92,25.63,D
22.31071,97.0425,318.94,1.49,1.2,2022-02-20,0637,A,51,6.1NRT,303.3,16.11,D
22.33589,97.12383,313.57,1.47,1.2,2022-02-20,0637,A,43,6.1NRT,300.98,7.6,D
22.38065,97.25675,311.71,1.44,1.19,2022-02-20,0637,A,31,6.1NRT,300.85,9.67,D
22.32285,96.92124,314.6,1.51,1.21,2022-02-20,0637,A,35,6.1NRT,302.24,8.86,D
22.40717,97.34882,320.1,1.42,1.18,2022-02-20,0637,A,62,6.1NRT,305.42,15.51,D
22.40485,97.33514,318.72,1.42,1.18,2022-02-20,0637,A,55,6.1NRT,306.72,14.76,D
22.41533,97.33327,318.74,1.42,1.18,2022-02-20,0637,A,36,6.1NRT,305.26,14.32,D
22.384,96.99252,316.8,1.49,1.21,2022-02-20,0637,A,44,6.1NRT,301.26,16.34,D
22.61748,98.05008,312.83,1.28,1.12,2022-02-20,0637,A,57,6.1NRT,287.81,15.42,D
22.38408,96.67358,318.42,1.57,1.23,2022-02-20,0637,A,49,6.1NRT,304.5,14.33,D
22.38156,96.65912,316.33,1.57,1.24,2022-02-20,0637,A,47,6.1NRT,302.62,9.74,D
22.88635,99.51086,308.85,1.08,1.04,2022-02-20,0637,A,44,6.1NRT,293.59,7.8,D
22.0048,94.02213,316.9,2.47,1.51,2022-02-20,0637,A,63,6.1NRT,304.17,26.54,D
22.01385,93.99648,315.28,2.48,1.52,2022-02-20,0637,A,49,6.1NRT,303.07,22.71,D
21.99936,94.01674,316,2.47,1.51,2022-02-20,0637,A,41,6.1NRT,303.96,20.63,D
22.00825,93.99114,316.79,2.48,1.52,2022-02-20,0637,A,45,6.1NRT,303.54,25.94,D
22.65804,97.25314,328.15,1.42,1.18,2022-02-20,0637,A,79,6.1NRT,304.73,32.8,D
22.67085,97.26488,322.25,1.42,1.18,2022-02-20,0637,A,46,6.1NRT,301.3,21.3,D
22.69621,97.28721,319.19,1.41,1.18,2022-02-20,0637,A,38,6.1NRT,301.53,17.04,D
22.70084,97.28086,318.14,1.41,1.18,2022-02-20,0637,A,65,6.1NRT,301.89,18.57,D
22.18447,93.9939,320.59,2.46,1.51,2022-02-20,0637,A,65,6.1NRT,304.37,36.24,D
22.17924,93.9885,322.89,2.46,1.51,2022-02-20,0637,A,56,6.1NRT,304.15,43.13,D
22.25905,94.04167,318.55,2.43,1.5,2022-02-20,0637,A,70,6.1NRT,303.98,30.38,D
22.25027,93.9962,315.57,2.45,1.51,2022-02-20,0637,A,36,6.1NRT,303.64,21.92,D
22.26363,93.99348,315.05,2.45,1.51,2022-02-20,0637,A,23,6.1NRT,303.17,20.23,D
22.65068,95.95232,334.71,1.74,1.29,2022-02-20,0637,A,66,6.1NRT,309.03,56.94,D
22.64686,95.9479,323.24,1.74,1.29,2022-02-20,0637,A,54,6.1NRT,308.72,25.17,D
22.65832,95.94556,333.19,1.74,1.29,2022-02-20,0637,A,75,6.1NRT,310.24,50.67,D
22.75966,95.52597,322.91,1.85,1.33,2022-02-20,0637,A,72,6.1NRT,311.82,19.31,D
22.59579,94.06556,320.38,2.38,1.49,2022-02-20,0637,A,74,6.1NRT,305.36,30.51,D
22.91924,95.78465,321.56,1.76,1.3,2022-02-20,0637,A,61,6.1NRT,308.74,15.24,D
22.59181,94.05964,319.71,2.38,1.49,2022-02-20,0637,A,69,6.1NRT,305.64,29.03,D
23.16048,96.68969,315.97,1.51,1.21,2022-02-20,0637,A,39,6.1NRT,301.84,11.76,D
23.11109,95.87648,320.16,1.72,1.29,2022-02-20,0637,A,71,6.1NRT,308.9,12.9,D
22.90178,94.71517,321.66,2.1,1.41,2022-02-20,0637,A,49,6.1NRT,304.59,30.69,D
22.90281,94.70805,320.91,2.1,1.41,2022-02-20,0637,A,61,6.1NRT,305.05,30.55,D
22.7933,94.0015,318.23,2.38,1.49,2022-02-20,0637,A,45,6.1NRT,304.94,28.14,D
22.78907,93.97974,322.48,2.39,1.49,2022-02-20,0637,A,63,6.1NRT,303.73,47.73,D
23.26203,95.88351,321.76,1.71,1.28,2022-02-20,0637,A,77,6.1NRT,307.42,21.04,D
23.33675,95.91183,317.43,1.69,1.28,2022-02-20,0637,A,73,6.1NRT,303.12,16.12,D
23.41541,96.28687,318.27,1.59,1.24,2022-02-20,0637,A,74,6.1NRT,301.53,21.65,D
23.33032,95.81086,319.31,1.72,1.29,2022-02-20,0637,A,75,6.1NRT,307.59,16.56,D
23.3184,95.74489,322.54,1.74,1.29,2022-02-20,0637,A,78,6.1NRT,308.43,23.5,D
23.30623,95.6777,330.55,1.76,1.3,2022-02-20,0637,A,85,6.1NRT,308.23,45.42,D
23.50063,96.1185,315.96,1.63,1.26,2022-02-20,0637,A,44,6.1NRT,305.69,11.19,D
23.5252,95.59979,314.87,1.77,1.3,2022-02-20,0637,A,70,6.1NRT,301.91,17.24,D
23.52073,95.59599,311.75,1.77,1.3,2022-02-20,0637,A,65,6.1NRT,301.64,12.37,D
23.7898,96.96797,311.12,1.42,1.18,2022-02-20,0637,A,64,6.1NRT,300.05,10.47,D
23.78127,96.32565,315.19,1.56,1.23,2022-02-20,0637,A,70,6.1NRT,302.85,10.27,D
23.7786,96.31061,321.99,1.56,1.23,2022-02-20,0637,A,78,6.1NRT,304.07,22.02,D
23.9031,96.49406,313.81,1.51,1.21,2022-02-20,0637,A,59,6.1NRT,301.07,10.83,D
23.58372,93.56686,304.79,2.47,1.51,2022-02-20,0637,A,48,6.1NRT,289.4,22.52,D
23.59237,93.56113,306.3,2.47,1.51,2022-02-20,0637,A,56,6.1NRT,288.01,23.9,D
24.42402,96.42265,316.79,1.49,1.21,2022-02-20,0637,A,74,6.1NRT,299.9,18.38,D
24.42147,96.40831,328.41,1.5,1.21,2022-02-20,0637,A,84,6.1NRT,300.5,40.81,D
24.75862,97.27898,313.07,1.31,1.13,2022-02-20,0637,A,22,6.1NRT,298.27,9.03,D
24.79095,97.28544,339.19,1.31,1.13,2022-02-20,0637,A,91,6.1NRT,294.14,54.06,D
24.86519,97.05016,316.19,1.34,1.15,2022-02-20,0637,A,75,6.1NRT,296.23,14.79,D
24.95988,97.25154,319.36,1.3,1.13,2022-02-20,0637,A,73,6.1NRT,292.08,18.55,D
24.93719,97.05664,326.26,1.34,1.15,2022-02-20,0637,A,83,6.1NRT,297.38,29.36,D
24.41139,93.94644,316.38,2.22,1.44,2022-02-20,0637,A,74,6.1NRT,290.42,37.72,D
24.4072,93.92435,327.22,2.23,1.45,2022-02-20,0637,A,84,6.1NRT,294.02,72.22,D
24.41023,93.93951,328.35,2.22,1.44,2022-02-20,0637,A,85,6.1NRT,291.19,76.69,D
24.40589,93.91752,316.7,2.23,1.45,2022-02-20,0637,A,75,6.1NRT,295.15,36.92,D
25.26722,97.9246,320.08,1.19,1.09,2022-02-20,0637,A,69,6.1NRT,283.68,23.64,D
25.11415,96.65526,313.52,1.4,1.17,2022-02-20,0637,A,63,6.1NRT,299.19,7.52,D
25.15693,94.39034,302.4,1.99,1.38,2022-02-20,0639,A,36,6.1NRT,289.55,10.4,D
25.63616,96.62686,314.8,1.38,1.16,2022-02-20,0639,A,32,6.1NRT,300.28,8.21,D
25.17497,92.98219,302.4,2.5,1.52,2022-02-20,0639,A,51,6.1NRT,290.87,15.46,D
26.53874,99.72956,336.09,1.01,1.01,2022-02-20,0639,A,90,6.1NRT,295.8,36.8,D
26.60191,96.37874,308.71,1.38,1.16,2022-02-20,0639,A,67,6.1NRT,294.04,10.51,D
26.04779,93.09864,313.57,2.34,1.48,2022-02-20,0639,A,73,6.1NRT,298.62,20.12,D
25.94076,92.11516,307.27,2.76,1.59,2022-02-20,0639,A,62,6.1NRT,294.09,24.47,D
26.51227,92.28648,310.41,2.61,1.55,2022-02-20,0639,A,0,6.1NRT,294.38,22.92,D
26.65187,92.99928,314.22,2.3,1.47,2022-02-20,0639,A,53,6.1NRT,289.97,34.58,D
26.73003,91.08204,305.86,3.13,1.68,2022-02-20,0639,A,41,6.1NRT,290.15,18.31,D
26.72825,91.07806,304.59,3.13,1.68,2022-02-20,0639,A,17,6.1NRT,289.92,15.86,D
9.54935,105.2457,310.68,1.02,1.01,2022-02-20,0633,A,33,6.1NRT,289.72,4.24,D
10.47329,105.01177,314.36,1.02,1.01,2022-02-20,0633,A,26,6.1NRT,291.13,7.55,D
10.49744,104.85184,324.46,1.01,1.01,2022-02-20,0633,A,79,6.1NRT,300.33,12.97,D
11.74435,104.17175,321.25,1,1,2022-02-20,0633,A,68,6.1NRT,290.17,8.9,D
11.75329,104.17039,323.69,1,1,2022-02-20,0633,A,78,6.1NRT,290.15,12.03,D
11.84768,104.44859,318.04,1.01,1,2022-02-20,0633,A,58,6.1NRT,287.86,7.34,D
12.41868,106.52694,316.93,1.21,1.09,2022-02-20,0633,A,0,6.1NRT,277.89,9.38,D
12.34097,103.71479,322.2,1,1,2022-02-20,0633,A,77,6.1NRT,297.53,10.01,D
12.80175,106.03775,321.23,1.15,1.07,2022-02-20,0633,A,71,6.1NRT,290.73,8.45,D
12.74741,105.49476,315,1.09,1.04,2022-02-20,0633,A,0,6.1NRT,280.53,10.25,D
12.74604,105.48481,322.26,1.09,1.04,2022-02-20,0633,A,57,6.1NRT,282.7,17.99,D
13.05311,107.54813,320.32,1.42,1.18,2022-02-20,0633,A,43,6.1NRT,294.59,13.9,D
12.82174,105.71254,329.83,1.11,1.05,2022-02-20,0633,A,71,6.1NRT,291.22,23.48,D
12.83114,105.71118,322.78,1.11,1.05,2022-02-20,0633,A,74,6.1NRT,289.33,15.48,D
12.84837,105.62621,328.52,1.1,1.05,2022-02-20,0633,A,66,6.1NRT,295.87,20.11,D
12.847,105.61617,329.78,1.1,1.05,2022-02-20,0633,A,76,6.1NRT,298.43,21.33,D
12.94277,105.72072,319.58,1.12,1.05,2022-02-20,0633,A,45,6.1NRT,291.47,7.88,D
12.92771,105.60934,325.38,1.1,1.05,2022-02-20,0633,A,77,6.1NRT,293.24,16.12,D
12.95911,105.77046,328.89,1.12,1.06,2022-02-20,0633,A,70,6.1NRT,288.59,22.87,D
12.55439,102.90004,314.98,1.02,1.01,2022-02-20,0633,A,61,6.1NRT,289.6,6.79,D
12.55303,102.89078,313.58,1.02,1.01,2022-02-20,0633,A,56,6.1NRT,291.26,5.51,D
13.06627,106.02406,318.29,1.16,1.07,2022-02-20,0633,A,33,6.1NRT,289.63,9.6,D
13.05925,105.9714,322.09,1.15,1.07,2022-02-20,0633,A,52,6.1NRT,288.1,13.76,D
12.62606,102.88232,317.06,1.02,1.01,2022-02-20,0633,A,65,6.1NRT,291.65,6.59,D
13.07021,105.98056,327.98,1.15,1.07,2022-02-20,0633,A,75,6.1NRT,289.74,19.96,D
13.06881,105.97005,333.65,1.15,1.07,2022-02-20,0633,A,85,6.1NRT,288.34,30.15,D
12.64627,102.83183,321.64,1.02,1.01,2022-02-20,0633,A,73,6.1NRT,295.75,10.32,D
12.64491,102.82256,317.95,1.02,1.01,2022-02-20,0633,A,67,6.1NRT,293.93,7.12,D
13.40169,108.19456,324.04,1.6,1.24,2022-02-20,0633,A,66,6.1NRT,294.24,26.72,D
13.39988,108.1804,319.78,1.59,1.24,2022-02-20,0633,A,54,6.1NRT,293.2,16.55,D
13.36155,107.88294,324.62,1.51,1.21,2022-02-20,0633,A,70,6.1NRT,292.85,23.9,D
13.11227,105.93179,324.46,1.15,1.07,2022-02-20,0633,A,67,6.1NRT,290.26,17.74,D
13.11085,105.92134,322.04,1.14,1.07,2022-02-20,0633,A,54,6.1NRT,290.53,14.76,D
13.2254,106.0933,326.8,1.17,1.08,2022-02-20,0633,A,78,6.1NRT,302.13,13.24,D
13.23503,106.09193,332.14,1.17,1.08,2022-02-20,0633,A,79,6.1NRT,302.37,20,D
13.29366,105.91511,331.75,1.15,1.07,2022-02-20,0633,A,26,6.1NRT,296.02,24.35,D
13.30177,105.90324,321.64,1.15,1.07,2022-02-20,0633,A,39,6.1NRT,291.78,13.57,D
12.96332,103.36623,318.62,1,1,2022-02-20,0633,A,49,6.1NRT,295.48,6.27,D
13.01461,103.40504,323.95,1,1,2022-02-20,0633,A,66,6.1NRT,292.81,9.44,D
13.39094,105.95999,332.57,1.16,1.07,2022-02-20,0633,A,63,6.1NRT,300.93,22.22,D
13.0338,103.41143,326.31,1,1,2022-02-20,0633,A,42,6.1NRT,294.12,12.89,D
13.27541,105.05173,327.48,1.06,1.03,2022-02-20,0633,A,75,6.1NRT,290.07,18.07,D
13.45737,106.20614,333.28,1.19,1.09,2022-02-20,0633,A,84,6.1NRT,301.26,27.03,D
13.45594,106.19527,329.89,1.19,1.09,2022-02-20,0633,A,80,6.1NRT,300.64,21.7,D
13.34367,105.35505,344.98,1.09,1.04,2022-02-20,0633,A,92,6.1NRT,290.82,48.75,D
13.25101,104.67883,329.47,1.03,1.02,2022-02-20,0633,A,78,6.1NRT,288.34,21.43,D
13.2497,104.66943,330.3,1.03,1.02,2022-02-20,0633,A,75,6.1NRT,289.16,21.65,D
13.24839,104.66,354.68,1.03,1.01,2022-02-20,0633,A,97,6.1NRT,292.51,67.88,D
13.25877,104.66808,324.71,1.03,1.02,2022-02-20,0633,A,69,6.1NRT,287.56,15.41,D
13.07617,103.37974,321.94,1,1,2022-02-20,0633,A,47,6.1NRT,293.98,6.61,D
13.51958,106.52676,328.89,1.24,1.11,2022-02-20,0633,A,62,6.1NRT,293.16,19.2,D
13.4803,106.08173,328.53,1.18,1.08,2022-02-20,0633,A,76,6.1NRT,300.42,14.77,D
12.82028,101.25081,312.22,1.16,1.07,2022-02-20,0633,A,46,6.1NRT,292.24,6.89,D
13.42685,105.22643,328.14,1.08,1.04,2022-02-20,0633,A,78,6.1NRT,297.15,15.5,D
13.49608,105.66686,335.25,1.12,1.06,2022-02-20,0633,A,80,6.1NRT,289.5,32.34,D
13.45327,105.21255,324.66,1.08,1.04,2022-02-20,0633,A,72,6.1NRT,298.78,10.99,D
13.41819,104.89095,323.52,1.05,1.02,2022-02-20,0633,A,0,6.1NRT,286.2,12.86,D
13.59789,105.95475,332.62,1.16,1.07,2022-02-20,0633,A,57,6.1NRT,300.01,21.07,D
13.56315,105.69275,334.07,1.13,1.06,2022-02-20,0633,A,84,6.1NRT,294.88,26.63,D
13.70981,106.73566,322.49,1.29,1.13,2022-02-20,0633,A,60,6.1NRT,292.96,12.05,D
13.63098,105.98266,324.35,1.17,1.08,2022-02-20,0633,A,60,6.1NRT,295.31,7.78,D
12.93169,101.11777,315.59,1.17,1.08,2022-02-20,0633,A,56,6.1NRT,293.49,6.96,D
12.93005,101.10716,317.33,1.17,1.08,2022-02-20,0633,A,62,6.1NRT,293.76,9.5,D
13.73397,106.38074,333.93,1.23,1.1,2022-02-20,0633,A,63,6.1NRT,293.53,33.55,D
13.19683,102.56628,322.55,1.03,1.01,2022-02-20,0633,A,73,6.1NRT,303,7.07,D
13.73537,106.38641,330.6,1.23,1.1,2022-02-20,0633,A,77,6.1NRT,293.45,28.61,D
13.20554,102.56875,325.7,1.03,1.01,2022-02-20,0633,A,77,6.1NRT,303.65,10.31,D
13.71112,105.90054,341.46,1.16,1.07,2022-02-20,0633,A,90,6.1NRT,296.19,40.72,D
13.7097,105.88993,345.57,1.16,1.07,2022-02-20,0633,A,92,6.1NRT,299.19,50.18,D
13.70687,105.86877,328.99,1.15,1.07,2022-02-20,0633,A,79,6.1NRT,300.03,16.51,D
13.50101,104.29926,319.13,1.02,1.01,2022-02-20,0633,A,57,6.1NRT,292.76,7.28,D
13.30161,102.78231,325.66,1.02,1.01,2022-02-20,0633,A,36,6.1NRT,301.81,9.34,D
13.5765,104.57426,320.65,1.03,1.01,2022-02-20,0633,A,56,6.1NRT,291.54,8.24,D
13.75537,105.68435,334.67,1.13,1.06,2022-02-20,0633,A,85,6.1NRT,299.82,26.22,D
13.754,105.67403,348.03,1.13,1.06,2022-02-20,0633,A,94,6.1NRT,297.84,54.06,D
13.78022,105.79792,326.44,1.15,1.07,2022-02-20,0633,A,77,6.1NRT,289.26,14.43,D
13.81674,105.9985,326.2,1.17,1.08,2022-02-20,0633,A,69,6.1NRT,294.81,16,D
13.82167,105.88893,322.11,1.16,1.07,2022-02-20,0633,A,28,6.1NRT,288.38,11.42,D
13.82983,105.87695,320.12,1.16,1.07,2022-02-20,0633,A,19,6.1NRT,288.58,8.66,D
13.82839,105.86636,324.88,1.16,1.07,2022-02-20,0633,A,49,6.1NRT,291.2,13.87,D
13.87084,106.03481,322.76,1.18,1.08,2022-02-20,0633,A,28,6.1NRT,294.22,11.57,D
13.65975,104.50723,324.33,1.03,1.01,2022-02-20,0633,A,74,6.1NRT,293.75,10.84,D
13.65844,104.49786,321.79,1.03,1.01,2022-02-20,0633,A,70,6.1NRT,291.6,8.37,D
13.83889,105.77321,317.75,1.15,1.07,2022-02-20,0633,A,47,6.1NRT,289.72,6.6,D
13.8415,105.71953,320.18,1.14,1.06,2022-02-20,0633,A,24,6.1NRT,293.2,7.93,D
13.68774,104.51665,321,1.03,1.01,2022-02-20,0633,A,61,6.1NRT,290.47,6.64,D
13.90576,106.05729,324.6,1.19,1.08,2022-02-20,0633,A,76,6.1NRT,297.7,12.49,D
13.87423,105.74681,320.88,1.14,1.07,2022-02-20,0633,A,42,6.1NRT,289.99,9.67,D
13.67842,104.31747,321.09,1.02,1.01,2022-02-20,0633,A,65,6.1NRT,288.56,10.75,D
13.54134,103.35299,328.51,1,1,2022-02-20,0633,A,63,6.1NRT,296.64,12.46,D
13.54002,103.34385,329.05,1,1,2022-02-20,0633,A,68,6.1NRT,297.83,12.77,D
13.9132,105.89191,325.52,1.16,1.07,2022-02-20,0633,A,67,6.1NRT,291.7,18.74,D
13.91176,105.88125,329.32,1.16,1.07,2022-02-20,0633,A,76,6.1NRT,290.74,23.49,D
13.72266,104.50195,321.88,1.03,1.01,2022-02-20,0633,A,69,6.1NRT,294.49,7.34,D
13.74094,104.56655,338.7,1.03,1.02,2022-02-20,0633,A,88,6.1NRT,299.95,28.24,D
13.73962,104.55711,326.36,1.03,1.01,2022-02-20,0633,A,68,6.1NRT,299.05,10.77,D
13.9048,105.61529,336.04,1.13,1.06,2022-02-20,0633,A,80,6.1NRT,298.71,27.71,D
13.90339,105.60496,341.69,1.13,1.06,2022-02-20,0633,A,90,6.1NRT,300.24,36.72,D
13.79235,104.8017,321.97,1.05,1.02,2022-02-20,0633,A,54,6.1NRT,292.29,11.42,D
13.90949,105.60803,336.61,1.13,1.06,2022-02-20,0633,A,73,6.1NRT,299.82,30.95,D
13.93949,105.68831,324.06,1.14,1.06,2022-02-20,0633,A,60,6.1NRT,290.74,13.87,D
13.9381,105.67793,323.68,1.14,1.06,2022-02-20,0633,A,35,6.1NRT,293.46,12.72,D
13.95402,105.58061,329.37,1.12,1.06,2022-02-20,0633,A,50,6.1NRT,296,18.36,D
13.58502,102.88966,330.85,1.01,1,2022-02-20,0633,A,74,6.1NRT,302.59,20.58,D
13.85022,104.55354,325.56,1.03,1.02,2022-02-20,0633,A,69,6.1NRT,297.09,11.92,D
13.88968,104.58046,325.7,1.04,1.02,2022-02-20,0633,A,61,6.1NRT,293.02,12.86,D
14.11426,106.172,324.73,1.21,1.09,2022-02-20,0633,A,73,6.1NRT,298.13,13.71,D
13.89876,104.57911,326.84,1.04,1.02,2022-02-20,0633,A,77,6.1NRT,295.68,14.86,D
13.88958,104.51295,322.82,1.03,1.01,2022-02-20,0633,A,49,6.1NRT,294.87,9.8,D
14.08806,105.57014,315.17,1.13,1.06,2022-02-20,0633,A,51,6.1NRT,291.82,6.98,D
13.88562,103.88967,334.67,1.01,1,2022-02-20,0633,A,84,6.1NRT,290.88,25.2,D
13.88431,103.88047,337.59,1.01,1,2022-02-20,0633,A,86,6.1NRT,291.89,29.24,D
13.94149,104.22123,324.23,1.02,1.01,2022-02-20,0633,A,63,6.1NRT,287.99,14.28,D
14.12645,105.35618,316.88,1.1,1.05,2022-02-20,0633,A,65,6.1NRT,287.28,10.68,D
13.96965,104.16009,329.83,1.01,1.01,2022-02-20,0633,A,73,6.1NRT,294.57,17.29,D
14.01704,104.04318,323.94,1.01,1.01,2022-02-20,0633,A,71,6.1NRT,293.43,13.2,D
14.01573,104.03392,329.11,1.01,1,2022-02-20,0633,A,78,6.1NRT,291.19,18.74,D
14.02732,104.05108,336.04,1.01,1.01,2022-02-20,0633,A,85,6.1NRT,293.77,27.65,D
14.02601,104.04181,362.83,1.01,1.01,2022-02-20,0633,A,100,6.1NRT,297.12,85.2,D
14.02471,104.03256,334.3,1.01,1,2022-02-20,0633,A,84,6.1NRT,293.37,24.15,D
14.18633,105.1272,327.86,1.08,1.04,2022-02-20,0633,A,79,6.1NRT,292.8,19.31,D
14.24083,105.38558,320.31,1.11,1.05,2022-02-20,0633,A,71,6.1NRT,291.11,11.81,D
14.23943,105.37541,317.21,1.11,1.05,2022-02-20,0633,A,64,6.1NRT,291.58,8.15,D
13.61541,101.02248,317.87,1.16,1.07,2022-02-20,0633,A,60,6.1NRT,298.62,7.92,D
14.16981,103.95132,343.96,1.01,1,2022-02-20,0633,A,91,6.1NRT,302.41,36.94,D
14.15923,103.81161,323.76,1.01,1,2022-02-20,0633,A,59,6.1NRT,298.15,11.4,D
14.19298,103.98561,324.78,1.01,1,2022-02-20,0633,A,35,6.1NRT,300.24,9.25,D
14.42614,105.60958,314.79,1.14,1.06,2022-02-20,0633,A,16,6.1NRT,288.95,5.98,D
14.45658,105.69102,324.05,1.15,1.07,2022-02-20,0633,A,67,6.1NRT,296.37,7.79,D
14.45515,105.68046,325.05,1.15,1.07,2022-02-20,0633,A,58,6.1NRT,296.97,10.33,D
14.46614,105.68965,330.65,1.15,1.07,2022-02-20,0633,A,83,6.1NRT,298.06,16.48,D
14.4647,105.67908,328.78,1.15,1.07,2022-02-20,0633,A,69,6.1NRT,298.49,14.69,D
14.48119,105.76754,326.54,1.16,1.07,2022-02-20,0633,A,70,6.1NRT,298.85,14.48,D
14.47004,105.68251,325.51,1.15,1.07,2022-02-20,0633,A,45,6.1NRT,299.14,12.74,D
14.26127,104.1395,325.44,1.02,1.01,2022-02-20,0633,A,54,6.1NRT,301.04,8.1,D
14.50771,105.8953,316.2,1.18,1.08,2022-02-20,0633,A,33,6.1NRT,293.46,8.78,D
14.37097,104.7321,322.66,1.05,1.02,2022-02-20,0633,A,71,6.1NRT,287.9,13.71,D
14.36964,104.72244,328.95,1.05,1.02,2022-02-20,0633,A,79,6.1NRT,286.01,21.21,D
31.94156,73.18803,304.53,3.92,1.84,2022-02-20,0635,T,46,6.1NRT,294.18,27.98,D
31.80057,72.88471,306.33,3.78,1.82,2022-02-20,0635,T,38,6.1NRT,294.85,25.49,D
31.79398,72.87526,309.39,3.78,1.82,2022-02-20,0635,T,64,6.1NRT,295.32,43.85,D
31.71215,70.96477,307,2.84,1.61,2022-02-20,0635,T,44,6.1NRT,296.29,16.14,D
31.65059,70.70357,308.27,2.74,1.58,2022-02-20,0635,T,56,6.1NRT,297.57,19.38,D
29.64271,70.82779,310.81,3.13,1.68,2022-02-20,0635,T,53,6.1NRT,299.86,29.59,D
29.64424,70.8216,310.62,3.13,1.68,2022-02-20,0635,T,55,6.1NRT,300.41,30.52,D
28.58018,70.21211,319.1,3.02,1.65,2022-02-20,0637,T,68,6.1NRT,300.07,60.83,D
26.34179,68.31105,323.1,2.51,1.52,2022-02-20,0637,T,63,6.1NRT,300.63,58.24,D
24.47759,67.99052,315.63,2.62,1.55,2022-02-20,0637,T,33,6.1NRT,302.55,23.64,D
24.46742,68.00764,314.73,2.63,1.56,2022-02-20,0637,T,27,6.1NRT,302.64,22.54,D
24.35608,68.02869,324.35,2.65,1.56,2022-02-20,0637,T,73,6.1NRT,303.2,62.1,D
24.35098,68.05416,330.78,2.66,1.57,2022-02-20,0637,T,81,6.1NRT,304.07,93.49,D
44.44098,72.4837,304.52,1.67,1.27,2022-02-20,0631,T,59,6.1NRT,282.29,14.89,D
44.43879,72.49905,302.87,1.67,1.27,2022-02-20,0631,T,40,6.1NRT,282.1,12.69,D
42.05219,68.0591,330.42,1.16,1.07,2022-02-20,0631,T,87,6.1NRT,287.33,36.84,D
42.04275,68.05614,301.1,1.16,1.07,2022-02-20,0631,T,44,6.1NRT,286.29,5.21,D
41.93213,67.92899,314.1,1.15,1.07,2022-02-20,0631,T,70,6.1NRT,286.61,14.42,D
41.92921,67.92216,312.6,1.15,1.07,2022-02-20,0631,T,67,6.1NRT,287.51,12.71,D
41.9151,67.88921,303.69,1.15,1.07,2022-02-20,0631,T,37,6.1NRT,288.52,5.68,D
41.90568,67.94347,303.69,1.16,1.07,2022-02-20,0631,T,40,6.1NRT,288.65,5.85,D
41.90331,67.95707,316.14,1.16,1.07,2022-02-20,0631,T,76,6.1NRT,288.2,17.57,D
41.75711,67.91942,303.83,1.16,1.07,2022-02-20,0631,T,57,6.1NRT,287.43,6.54,D
41.75471,67.93301,312.91,1.16,1.07,2022-02-20,0631,T,73,6.1NRT,287.57,14.45,D
41.67643,67.96029,301.36,1.17,1.07,2022-02-20,0631,T,41,6.1NRT,286.98,5.12,D
41.56976,68.03635,316.87,1.18,1.08,2022-02-20,0631,T,77,6.1NRT,287.89,18.92,D
41.50363,67.9956,314.43,1.18,1.08,2022-02-20,0631,T,57,6.1NRT,287.35,14.76,D
41.48927,68.02017,314.45,1.18,1.08,2022-02-20,0631,T,56,6.1NRT,287.09,14.56,D
41.44464,68.02876,311.56,1.18,1.08,2022-02-20,0631,T,49,6.1NRT,287.35,11.84,D
41.43287,67.98152,320.29,1.18,1.08,2022-02-20,0631,T,80,6.1NRT,287.85,21.68,D
